unique_id;nom_unique;doublon;bdd_source;localisation_qualite;camp_latitude;camp_longitude;URL_maps;iso3;pays;pays_population;pays_surfacekm2;derniere_date_info;actif_dernieres_infos;ouverture/premiere_date;fermeture_date;camp_adresse;camp_code_postal;camp_commune;type_camp;capacite_2017;capacite_2018;capacite_2019;capacite_2020;capacite_2021;capacite_2022;capacite_2023;effectif_2017;effectif_2018;effectif_2019;effectif_2020;effectif_2021;effectif_hommes_2022;effectif_femmes_2022;effectifs_mineurs_2022;effectif_total_2022;duree_max_2017;duree_max_2018;duree_max_2019;duree_max_2020;duree_max_2021;duree_max_2022;duree_moy_2017;duree_moy_2018;duree_moy_2019;duree_moy_2020;duree_moy_2021;duree_moy_2022;mineurs_2017;mineurs_2018;mineurs_2019;mineurs_2020;mineurs_2021;nationalite;capacite;prison;degurba;horsdburba;ville_proche_nom;ville_proche_code postal;ville_proche_population;distance_ville_proche;eurostat_computed_fua_code;eurostat_computed_gisco_id;eurostat_name_ascii_2016;eurostat_pop_2019;camps_commune_surfacekm2;infrastructure_norm;infrastructure_avant_conversion;infrastructure_solidite;infrastructure_confort;climat;mairie_distance;atm_distance;hopital_distance;pharmacie_distance;arret_bus_distance_km;gare_distance_km;medecin_clinique_hors_camp_distance_km;dentiste_hors_camp_distance_km;ecole_hors_camp_distance_km;poste_hors_camp_distance_km;clc_majoritaire_2;clc_majoritaire_3;clc_majoritaire_23_mixte;clc_majoritaire_13_mixte;distance_13_mines_decharges_chantiers;distance_124_aeroport;distance_123_zones_portuaires;distance_122_reseaux_routiers;distance_24_zones_agricoles_heterogenes;distance_41_zones_humides_interieures;distance_121_zi_zac;distanceschengenkm;eloignementschengen;classificationweb;membersclus3;membersclus4;geom
1195;Marseille - CADA - 5;Non;La_Cimade;vérifiée;43.2998011201355;5.38624574051476;https://maps.app.goo.gl/WabSVo2xRbqxHgrK6;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;1 Rue Frédéric Chevillon, 13001 Marseille;13;Marseille;ouvert;NA;NA;NA;NA;NA;85;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85.0;non;1.0;False;FUA of Marseille;NA;1275379.0;5.864;FR203C1;FR_13055;Marseille;863310.0;238.58927458;dur;pas de conversion;4.0;NA;NA;0.902;0.602;0.685;0.071;0.065;0.073;0.182;0.998;0.275;0.167;11.0;111.0;111.0;111.0;5.177;18.563;1.068;0.353;4.761;19.934;1.801;3.572;proche_interne;banlieue;2.0;11.0;0101000020E6100000B9EBDE00848B1540A02413E25FA64540
1174;CHARLEVILLE-MEZIERES - CADA - 4;Non;La_Cimade;vérifiée;49.777524;4.713402;https://maps.app.goo.gl/RoQjfTwV4H5VKkyTA;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;27 RUE JULES VERNE;8;CHARLEVILLE-MEZIERES;ouvert;NA;NA;NA;NA;NA;92;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;92.0;non;1.0;False;Charleroi (greater city);NA;509138.0;114.538;BE004L3;FR_08105;Charleville-Mézières;46428.0;31.73225297;dur;pas de conversion;4.0;NA;NA;0.997;0.681;1.304;0.365;0.192;2.045;0.411;0.972;0.214;0.357;11.0;112.0;112.0;112.0;7.179;4.004;41.172;4.728;1.453;14.636;0.877;15.369;proche_interne;banlieue;2.0;11.0;0101000020E61000009E9ACB0D86DA124074ED0BE885E34840
1169;TOURNON - CADA;Non;La_Cimade;vérifiée;45.058729;4.838788;https://maps.app.goo.gl/6xK1WDS5HG21L8QJ6;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;5 RUE OLIVIER DE SERRES;7;TOURNON;ouvert;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100.0;non;2.0;False;FUA of Valence;NA;251356.0;20.441;FR214L1;FR_07324;Tournon-sur-Rhône;10307.0;21.42515387;dur;pas de conversion;4.0;NA;NA;1.576;1.218;1.651;0.276;0.22;0.766;0.103;0.865;0.111;0.349;11.0;112.0;112.0;112.0;2.187;17.444;69.769;2.443;0.533;58.794;0.252;196.487;loin_interne;ville;3.0;12.0;0101000020E6100000E71BD13DEB5A1340D4298F6E84874640
1170;ST-AGREVE - CADA;Non;La_Cimade;quartier;45.013879626955;4.3888894904097;https://maps.app.goo.gl/SkCAC9UasURGF6yYA;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;29 AVENUE DES CEVENNES;7;ST-AGREVE;ouvert;NA;NA;NA;NA;NA;45;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45.0;non;3.0;False;FUA of Valence;NA;251356.0;58.434;FR214L1;FR_07204;Saint-Agrève;2353.0;48.38798054;dur;pas de conversion;4.0;NA;NA;1.061;0.706;1.427;1.481;0.09;0.169;1.539;12.008;1.031;0.044;11.0;112.0;112.0;112.0;27.143;46.791;82.51;38.112;0.95;57.419;8.421;225.752;loin_interne;ville;3.0;12.0;0101000020E61000006545EC0B398E11401CEDBFCEC6814640
1203;CAEN - CADA - 3;Non;La_Cimade;vérifiée;49.16236;-0.363525;https://maps.app.goo.gl/n7Z63XNEmfExog6JA;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;56 RUE LOUIS ROBILLARD -;14;CAEN;ouvert;NA;NA;NA;NA;NA;92;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;92.0;non;1.0;False;FUA of Caen;NA;440960.0;3.114;FR023C2;FR_14118;Caen;105354.0;25.69331819;dur;pas de conversion;4.0;NA;NA;2.856;0.259;1.507;0.359;0.162;2.891;1.875;2.856;0.351;0.237;11.0;112.0;112.0;112.0;4.456;5.724;14.557;1.615;0.459;11.543;0.929;25.481;proche_interne;banlieue;2.0;11.0;0101000020E61000004ED1915CFE43D7BFDB166536C8944840
1200;Marseille - CADA - 0;Non;La_Cimade;vérifiée;43.2781074875603;5.40130648189344;https://maps.app.goo.gl/bd1wnpc5Gn6PMxc46;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;Parc Mure, 16 Bd des Aciéries Bâtiment A2, 13010 Marseille;13;Marseille;ouvert;NA;NA;NA;NA;NA;95;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95.0;non;1.0;False;FUA of Marseille;NA;1275379.0;5.832;FR203C1;FR_13055;Marseille;863310.0;238.58927458;dur;pas de conversion;4.0;NA;NA;2.16;0.735;0.792;0.618;0.224;1.101;1.423;0.85;0.394;0.405;12.0;121.0;121.0;121.0;2.689;21.184;2.823;0.062;5.53;22.352;0.0;3.768;proche_interne;banlieue;2.0;11.0;0101000020E6100000DD9E1D16F09A15400FECB10699A34540
1199;MARSEILLE - CADA - 9;Non;La_Cimade;vérifiée;43.292504;5.384184;https://maps.app.goo.gl/3BvwG76JcgJQd3kD6;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;8 Rue des 3 Frères Barthélémy, 13006 Marseille;13;MARSEILLE;ouvert;NA;NA;NA;NA;NA;137;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;137.0;non;1.0;False;FUA of Marseille;NA;1275379.0;6.335;FR203C1;FR_13055;Marseille;863310.0;238.58927458;dur;pas de conversion;4.0;NA;NA;0.77;0.304;1.052;0.065;0.012;0.055;0.003;0.224;0.143;0.173;11.0;111.0;111.0;111.0;4.751;19.063;0.818;1.062;5.583;20.272;1.364;3.135;proche_interne;banlieue;2.0;11.0;0101000020E6100000FB95CE87678915407FF964C570A54540
1198;MARSEILLE - CADA - 8;Non;La_Cimade;vérifiée;43.3068778019045;5.38110019344174;https://maps.app.goo.gl/nZ6menrAFgexPu4C7;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;54A Rue de Crimée, 13003 Marseille;13;MARSEILLE;ouvert;NA;NA;NA;NA;NA;158;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;158.0;non;1.0;False;FUA of Marseille;NA;1275379.0;6.388;FR203C1;FR_13055;Marseille;863310.0;238.58927458;dur;pas de conversion;4.0;NA;NA;1.077;0.244;0.58;0.139;0.136;0.356;0.159;0.687;0.082;0.186;11.0;111.0;111.0;111.0;5.01;17.7;1.06;0.213;4.056;19.146;1.743;3.499;proche_interne;banlieue;2.0;11.0;0101000020E610000081530D213F8615402B8695C547A74540
1197;MARSEILLE - CADA - 7;Non;La_Cimade;vérifiée;43.297152;5.383805;https://maps.app.goo.gl/LR4Cfmy9Jkzqstbb9;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;30-32 RUE SENAC;13;MARSEILLE;ouvert;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100.0;non;1.0;False;FUA of Marseille;NA;1275379.0;6.199;FR203C1;FR_13055;Marseille;863310.0;238.58927458;dur;pas de conversion;4.0;NA;NA;0.525;0.285;1.057;0.262;0.21;0.28;0.602;0.635;0.037;0.326;11.0;111.0;111.0;111.0;5.111;18.651;0.801;0.546;5.076;19.941;1.703;3.195;proche_interne;banlieue;2.0;11.0;0101000020E6100000452A8C2D0489154072F8A41309A64540
1194;MARSEILLE - CADA - 4;Non;La_Cimade;vérifiée;43.30398;5.380682;https://maps.app.goo.gl/V7U8X1nu6JhBjTPMA;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;15 RUE HONNORAT;13;MARSEILLE;ouvert;NA;NA;NA;NA;NA;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30.0;non;1.0;False;FUA of Marseille;NA;1275379.0;6.431;FR203C1;FR_13055;Marseille;863310.0;238.58927458;dur;pas de conversion;4.0;NA;NA;1.054;0.087;0.996;0.423;0.012;0.001;0.351;1.095;0.047;0.208;12.0;122.0;122.0;122.0;5.332;17.914;1.008;0.0;4.377;19.297;1.986;3.281;proche_interne;banlieue;2.0;11.0;0101000020E610000018B49080D1851540AD510FD1E8A64540
164;Marseille (Bd des Peintures);Non;Migreurop;vérifiée;43.32214;5.37704;NA;FRA;France;67248926.0;636759.0;2022;oui;2006;NA;18 Boulevard des Peintures;13014;Marseille;fermé;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;45;90;90;90;90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.0;False;FUA of Marseille;NA;1275379.0;7.319;FR203C1;FR_13055;Marseille;863310.0;238.58927458;NA;pas de conversion;NA;NA;NA;1.629;1.1;1.241;0.412;0.257;0.636;0.785;0.705;0.416;0.333;11.0;112.0;112.0;112.0;3.454;16.257;1.143;0.183;2.541;17.976;0.311;3.646;proche_interne;banlieue;2.0;11.0;0101000020E6100000A72215C616821540E15D2EE23BA94540
1196;Marseille - CADA - 6;Non;La_Cimade;vérifiée;43.301143;5.415974;https://maps.app.goo.gl/qDbBNeubAXoYCv8e9;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;15 BOULEVARD MERLE;13;Marseille;ouvert;NA;NA;NA;NA;NA;158;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;158.0;non;1.0;False;FUA of Marseille;NA;1275379.0;2.569;FR203C1;FR_13055;Marseille;863310.0;238.58927458;dur;pas de conversion;4.0;NA;NA;1.937;1.594;0.832;0.438;0.105;0.3;1.359;1.686;0.214;0.625;11.0;112.0;112.0;112.0;4.021;20.165;3.453;2.168;3.661;21.89;1.974;6.823;proche_interne;banlieue;2.0;11.0;0101000020E6100000FAF19716F5A91540AD3594DA8BA64540
1191;MARSEILLE - CADA - 1;Non;La_Cimade;vérifiée;43.3449594942854;5.35569942319673;https://maps.app.goo.gl/NziPAxPVYtpRKka99;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;65 BD BALTHAZAR BLANC;13;MARSEILLE;ouvert;NA;NA;NA;NA;NA;117;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;117.0;non;1.0;False;FUA of Marseille;NA;1275379.0;11.054;FR203C1;FR_13055;Marseille;863310.0;238.58927458;dur;pas de conversion;4.0;NA;NA;2.042;0.399;2.861;0.406;0.139;1.421;0.357;1.935;0.211;0.468;11.0;112.0;112.0;112.0;2.887;13.261;0.867;0.633;2.092;15.272;0.429;2.484;proche_interne;banlieue;2.0;11.0;0101000020E6100000155837783C6C15404333F9A127AC4540
1189;MARSEILLE - CADA - 3;Non;La_Cimade;vérifiée;43.345032;5.361054;https://maps.app.goo.gl/qNw4BMChSWUMmuJm6;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;135 CHEMIN DE LA COMMANDERIE;13;MARSEILLE;ouvert;NA;NA;NA;NA;NA;144;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;144.0;non;1.0;False;FUA of Marseille;NA;1275379.0;10.569;FR203C1;FR_13055;Marseille;863310.0;238.58927458;dur;pas de conversion;4.0;NA;NA;1.82;0.226;2.687;0.244;0.259;1.839;0.284;1.957;0.361;0.243;11.0;112.0;112.0;112.0;2.497;13.584;1.255;1.06;1.683;15.666;0.008;2.966;proche_interne;banlieue;2.0;11.0;0101000020E6100000255CC823B8711540680932022AAC4540
1188;MARSEILLE - CADA - 2;Non;La_Cimade;vérifiée;43.305103;5.381212;https://maps.app.goo.gl/q5is5a8TCbop4E499;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;3 RUE PALESTRO;13;MARSEILLE;ouvert;NA;NA;NA;NA;NA;90;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90.0;non;1.0;False;FUA of Marseille;NA;1275379.0;6.37;FR203C1;FR_13055;Marseille;863310.0;238.58927458;dur;pas de conversion;4.0;NA;NA;1.162;0.267;0.841;0.278;0.127;0.127;0.285;0.945;0.074;0.136;11.0;111.0;111.0;111.0;5.202;17.851;1.112;0.045;4.246;19.263;1.906;3.412;proche_interne;banlieue;2.0;11.0;0101000020E6100000FA5E43705C861540AC74779D0DA74540
1202;CAEN - CADA - 2;Non;La_Cimade;quartier;49.204043;-0.379854;https://maps.app.goo.gl/mduJ8wgPRXsDo2Xt5;FRA;France;67248926.0;636759.0;2022;oui;NA;NA;65 RUE DES BOUTIQUES;14;CAEN;ouvert;NA;NA;NA;NA;NA;143;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;143.0;non;1.0;False;FUA of Caen;NA;440960.0;5.143;FR023C2;FR_14118;Caen;105354.0;25.69331819;dur;pas de conversion;4.0;NA;NA;2.752;1.855;0.813;0.523;0.259;5.881;1.15;3.272;0.124;0.285;11.0;112.0;112.0;112.0;7.581;5.024;11.94;0.333;4.548;13.893;0.195;20.367;proche_interne;banlieue;2.0;11.0;0101000020E6100000624ED026874FD8BF26FDBD141E9A4840
